market_customer_id,is_our_customer,segment,region,industry,company_size,country,potential_value_score
M1465,No,SMB,North,Finance,Medium,UAE,49
M1466,No,Enterprise,West,Finance,Large,UK,11
M1467,No,Enterprise,East,Healthcare,Medium,USA,9
M1468,No,SMB,South,Finance,Medium,UK,87
M1469,No,Mid-Market,South,Finance,Large,India,23
M1470,No,Enterprise,South,Healthcare,Large,UAE,29
M1471,No,SMB,West,Tech,Small,USA,80
M1472,No,SMB,West,Finance,Small,UK,37
M1473,No,Mid-Market,South,Retail,Large,India,82
M1474,No,Enterprise,South,Tech,Small,UAE,27
M1475,No,SMB,South,Tech,Medium,UK,57
M1476,No,Mid-Market,North,Tech,Small,UK,72
M1477,No,Mid-Market,East,Retail,Medium,UAE,52
M1478,No,Enterprise,South,Finance,Medium,Germany,26
M1479,No,Enterprise,North,Finance,Medium,USA,27
M1480,No,Mid-Market,South,Finance,Medium,India,54
M1481,No,Enterprise,North,Finance,Small,Germany,88
M1482,No,Mid-Market,West,Finance,Large,India,37
M1483,No,Enterprise,West,Finance,Large,UAE,22
M1484,No,SMB,West,Healthcare,Small,Germany,98
M1485,No,SMB,South,Retail,Medium,USA,84
M1486,No,Enterprise,West,Tech,Small,USA,27
M1487,No,Mid-Market,East,Healthcare,Small,India,97
M1488,No,Enterprise,West,Tech,Medium,India,4
M1489,No,Enterprise,North,Manufacturing,Small,India,23
M1490,No,SMB,West,Retail,Large,UAE,76
M1491,No,Enterprise,East,Manufacturing,Small,UAE,51
M1492,No,Mid-Market,South,Manufacturing,Medium,UAE,7
M1493,No,Mid-Market,South,Manufacturing,Medium,USA,43
M1494,No,SMB,East,Tech,Large,Germany,22
M1495,No,SMB,West,Finance,Large,UAE,75
M1496,No,SMB,South,Retail,Large,Germany,88
M1497,No,Enterprise,West,Retail,Medium,India,82
M1498,No,Enterprise,East,Finance,Large,India,58
M1499,No,Enterprise,West,Manufacturing,Large,UAE,3
M1500,No,Mid-Market,North,Tech,Medium,Germany,65
M1501,No,Enterprise,West,Manufacturing,Medium,UK,49
M1502,No,SMB,West,Healthcare,Medium,USA,37
M1503,No,SMB,South,Manufacturing,Large,Germany,18
M1504,No,Mid-Market,North,Manufacturing,Medium,UAE,81
M1505,No,Enterprise,East,Finance,Medium,UK,92
M1506,No,Mid-Market,East,Manufacturing,Small,Germany,36
M1507,No,Enterprise,North,Tech,Large,USA,91
M1508,No,Mid-Market,South,Manufacturing,Medium,USA,37
M1509,No,SMB,North,Retail,Large,India,55
M1510,No,Mid-Market,West,Healthcare,Small,UAE,1
M1511,No,Enterprise,East,Manufacturing,Large,UAE,52
M1512,No,Mid-Market,North,Healthcare,Large,UAE,69
M1513,No,SMB,South,Tech,Medium,India,84
M1514,No,Mid-Market,North,Healthcare,Small,Germany,37
M1515,No,Enterprise,North,Manufacturing,Small,Germany,15
M1516,No,SMB,West,Healthcare,Small,India,95
M1517,No,SMB,West,Healthcare,Large,USA,42
M1518,No,Enterprise,South,Retail,Large,UK,76
M1519,No,Mid-Market,North,Manufacturing,Large,UAE,90
M1520,No,Mid-Market,South,Healthcare,Small,UK,83
M1521,No,Mid-Market,North,Retail,Large,UK,98
M1522,No,Enterprise,North,Finance,Large,Germany,23
M1523,No,Enterprise,North,Healthcare,Large,India,55
M1524,No,Mid-Market,North,Healthcare,Large,USA,22
M1525,No,SMB,West,Manufacturing,Medium,UAE,67
M1526,No,Enterprise,North,Finance,Large,USA,56
M1527,No,SMB,North,Manufacturing,Medium,Germany,68
M1528,No,Mid-Market,South,Tech,Medium,UAE,54
M1529,No,SMB,East,Retail,Small,India,97
M1530,No,Enterprise,North,Finance,Large,USA,41
M1531,No,SMB,West,Finance,Large,UAE,83
M1532,No,Enterprise,South,Manufacturing,Large,Germany,84
M1533,No,Enterprise,West,Healthcare,Small,UK,9
M1534,No,Mid-Market,East,Retail,Small,USA,39
M1535,No,Mid-Market,South,Retail,Medium,India,10
M1536,No,Mid-Market,East,Tech,Large,India,60
M1537,No,SMB,East,Tech,Medium,USA,16
M1538,No,Mid-Market,East,Retail,Large,India,70
M1539,No,SMB,West,Healthcare,Medium,India,89
M1540,No,Enterprise,West,Retail,Large,UK,1
M1541,No,SMB,South,Retail,Medium,USA,37
M1542,No,Mid-Market,West,Retail,Large,UK,73
M1543,No,SMB,South,Tech,Small,USA,87
M1544,No,SMB,North,Retail,Medium,Germany,48
M1545,No,Mid-Market,West,Healthcare,Large,UK,42
M1546,No,SMB,West,Healthcare,Small,India,55
M1547,No,Mid-Market,North,Finance,Large,UAE,100
M1548,No,SMB,North,Manufacturing,Small,UK,70
M1549,No,Mid-Market,East,Finance,Large,USA,99
M1550,No,SMB,West,Retail,Medium,USA,100
M1551,No,Mid-Market,North,Tech,Medium,Germany,34
M1552,No,SMB,West,Manufacturing,Small,USA,8
M1553,No,Enterprise,West,Finance,Large,USA,43
M1554,No,Mid-Market,South,Finance,Large,India,87
M1555,No,Mid-Market,South,Retail,Large,UK,11
M1556,No,Mid-Market,West,Retail,Large,Germany,86
M1557,No,SMB,West,Manufacturing,Large,UAE,5
M1558,No,SMB,East,Finance,Large,USA,38
M1559,No,Mid-Market,North,Finance,Medium,Germany,31
M1560,No,Mid-Market,East,Healthcare,Large,UAE,81
M1561,No,Enterprise,East,Healthcare,Large,UK,64
M1562,No,Mid-Market,South,Finance,Small,India,4
M1563,No,Mid-Market,South,Finance,Medium,Germany,96
M1564,No,SMB,South,Retail,Large,UAE,82
M1565,No,Enterprise,South,Healthcare,Large,UAE,45
M1566,No,SMB,East,Healthcare,Large,UK,86
M1567,No,SMB,South,Retail,Medium,UK,79
M1568,No,Mid-Market,South,Retail,Large,India,33
M1569,No,Mid-Market,North,Manufacturing,Medium,UK,96
M1570,No,Mid-Market,North,Tech,Medium,India,73
M1571,No,SMB,West,Tech,Small,UAE,74
M1572,No,Enterprise,North,Manufacturing,Large,India,48
M1573,No,Enterprise,East,Retail,Small,UK,70
M1574,No,SMB,West,Tech,Large,India,83
M1575,No,Mid-Market,North,Healthcare,Small,Germany,31
M1576,No,Mid-Market,West,Healthcare,Large,Germany,1
M1577,No,Enterprise,North,Healthcare,Small,UK,28
M1578,No,SMB,North,Manufacturing,Small,UK,97
M1579,No,Enterprise,West,Finance,Small,India,22
M1580,No,Enterprise,North,Manufacturing,Small,Germany,5
M1581,No,Mid-Market,South,Manufacturing,Medium,USA,89
M1582,No,SMB,North,Manufacturing,Large,USA,27
M1583,No,SMB,East,Finance,Small,UAE,41
M1584,No,SMB,West,Finance,Small,India,58
M1585,No,Mid-Market,East,Manufacturing,Small,UAE,30
M1586,No,Mid-Market,South,Finance,Large,Germany,69
M1587,No,Enterprise,North,Finance,Medium,UK,51
M1588,No,Enterprise,North,Tech,Small,Germany,69
M1589,No,Enterprise,West,Retail,Large,India,50
M1590,No,Mid-Market,East,Tech,Large,UK,32
M1591,No,Mid-Market,North,Healthcare,Medium,India,49
M1592,No,SMB,North,Manufacturing,Large,India,55
M1593,No,Mid-Market,South,Healthcare,Large,India,75
M1594,No,Mid-Market,East,Manufacturing,Large,UK,49
M1595,No,Enterprise,North,Finance,Large,UAE,14
M1596,No,Mid-Market,North,Manufacturing,Small,USA,59
M1597,No,Mid-Market,West,Healthcare,Medium,USA,22
M1598,No,SMB,North,Finance,Medium,UAE,98
M1599,No,Enterprise,East,Manufacturing,Small,USA,79
M1600,No,Enterprise,South,Tech,Small,USA,45
M1601,No,Enterprise,East,Tech,Medium,UAE,38
M1602,No,Mid-Market,East,Healthcare,Large,UK,68
M1603,No,SMB,West,Manufacturing,Small,UAE,58
M1604,No,SMB,North,Manufacturing,Medium,UK,9
M1605,No,Enterprise,West,Manufacturing,Small,Germany,58
M1606,No,SMB,South,Healthcare,Small,UK,29
M1607,No,Enterprise,West,Healthcare,Medium,UAE,20
M1608,No,Enterprise,East,Manufacturing,Small,USA,71
M1609,No,SMB,West,Retail,Large,USA,19
M1610,No,Mid-Market,East,Finance,Large,India,14
M1611,No,Mid-Market,North,Tech,Large,USA,6
M1612,No,Mid-Market,North,Manufacturing,Large,USA,43
M1613,No,Enterprise,South,Tech,Large,USA,15
M1614,No,SMB,East,Manufacturing,Small,USA,29
M1615,No,Enterprise,South,Finance,Medium,India,97
M1616,No,Enterprise,North,Manufacturing,Medium,India,16
M1617,No,Mid-Market,South,Manufacturing,Small,UAE,59
M1618,No,Enterprise,North,Healthcare,Small,India,76
M1619,No,SMB,North,Tech,Small,USA,75
M1620,No,Mid-Market,East,Finance,Large,India,73
M1621,No,SMB,North,Tech,Small,UAE,10
M1622,No,Enterprise,West,Manufacturing,Small,Germany,31
M1623,No,SMB,East,Manufacturing,Medium,Germany,88
M1624,No,Mid-Market,West,Retail,Medium,India,51
M1625,No,Enterprise,East,Tech,Large,Germany,89
M1626,No,Mid-Market,South,Finance,Large,UAE,11
M1627,No,Enterprise,East,Manufacturing,Medium,UK,50
M1628,No,Enterprise,East,Finance,Large,UK,52
M1629,No,Enterprise,West,Manufacturing,Medium,UK,30
M1630,No,SMB,South,Manufacturing,Small,USA,37
M1631,No,SMB,North,Tech,Small,UAE,25
M1632,No,Enterprise,East,Tech,Medium,UK,63
M1633,No,Enterprise,East,Retail,Small,UK,55
M1634,No,Mid-Market,East,Healthcare,Small,India,17
M1635,No,Enterprise,East,Finance,Small,UAE,67
M1636,No,SMB,East,Tech,Large,Germany,49
M1637,No,SMB,South,Healthcare,Large,Germany,82
M1638,No,Enterprise,West,Retail,Small,UK,93
M1639,No,Mid-Market,East,Healthcare,Medium,UAE,44
M1640,No,Mid-Market,North,Healthcare,Medium,USA,56
M1641,No,SMB,South,Finance,Small,UAE,4
M1642,No,Enterprise,North,Tech,Small,India,2
M1643,No,SMB,North,Manufacturing,Small,India,61
M1644,No,SMB,East,Tech,Medium,UAE,62
M1645,No,SMB,South,Tech,Small,Germany,68
M1646,No,SMB,North,Tech,Medium,UAE,42
M1647,No,Enterprise,North,Tech,Large,UK,11
M1648,No,Enterprise,South,Healthcare,Small,UK,88
M1649,No,Enterprise,North,Healthcare,Large,India,69
M1650,No,Enterprise,East,Tech,Medium,Germany,81
M1651,No,SMB,East,Retail,Medium,UAE,74
M1652,No,Mid-Market,West,Healthcare,Small,UAE,16
M1653,No,SMB,North,Manufacturing,Small,USA,95
M1654,No,Enterprise,South,Manufacturing,Large,India,35
M1655,No,Mid-Market,East,Tech,Large,UAE,4
M1656,No,SMB,East,Manufacturing,Small,Germany,81
M1657,No,SMB,South,Manufacturing,Medium,UK,58
M1658,No,Mid-Market,West,Finance,Medium,USA,3
M1659,No,SMB,South,Healthcare,Large,Germany,18
M1660,No,Enterprise,North,Tech,Small,UAE,44
M1661,No,SMB,East,Manufacturing,Large,Germany,93
M1662,No,Enterprise,North,Retail,Small,UK,17
M1663,No,SMB,East,Finance,Large,UK,91
M1664,No,SMB,South,Manufacturing,Large,UAE,62
M1665,No,Mid-Market,West,Manufacturing,Large,India,27
M1666,No,SMB,East,Manufacturing,Large,Germany,68
M1667,No,Enterprise,North,Healthcare,Small,UAE,26
M1668,No,Mid-Market,West,Retail,Small,India,9
M1669,No,Mid-Market,South,Retail,Small,UAE,78
M1670,No,Mid-Market,West,Healthcare,Small,UAE,60
M1671,No,Enterprise,South,Retail,Medium,India,98
M1672,No,SMB,South,Finance,Medium,India,96
M1673,No,Enterprise,East,Manufacturing,Large,India,63
M1674,No,Enterprise,West,Finance,Medium,India,59
M1675,No,Enterprise,East,Manufacturing,Medium,USA,43
M1676,No,Enterprise,North,Healthcare,Medium,USA,92
M1677,No,Mid-Market,West,Retail,Large,India,64
M1678,No,SMB,South,Retail,Small,UAE,52
M1679,No,Enterprise,East,Tech,Small,Germany,52
M1680,No,Mid-Market,South,Healthcare,Small,UK,7
M1681,No,Mid-Market,East,Retail,Large,UAE,78
M1682,No,SMB,East,Retail,Medium,India,10
M1683,No,SMB,South,Manufacturing,Large,UK,18
M1684,No,Enterprise,North,Retail,Medium,Germany,19
M1685,No,Mid-Market,East,Finance,Medium,USA,95
M1686,No,Mid-Market,North,Manufacturing,Medium,UAE,2
M1687,No,Enterprise,North,Retail,Small,UK,32
M1688,No,SMB,South,Manufacturing,Small,Germany,67
M1689,No,Mid-Market,South,Manufacturing,Small,Germany,69
M1690,No,Enterprise,South,Healthcare,Medium,UAE,73
M1691,No,SMB,North,Manufacturing,Medium,UAE,13
M1692,No,Enterprise,South,Manufacturing,Small,India,24
M1693,No,Enterprise,South,Retail,Small,UK,87
M1694,No,SMB,West,Finance,Medium,India,24
M1695,No,SMB,South,Manufacturing,Small,UAE,38
M1696,No,Mid-Market,East,Retail,Medium,USA,81
M1697,No,SMB,North,Healthcare,Large,UAE,88
M1698,No,Mid-Market,North,Healthcare,Small,UK,89
M1699,No,Enterprise,West,Retail,Small,Germany,41
M1700,No,Enterprise,East,Retail,Large,UAE,27
M1701,No,SMB,East,Finance,Medium,India,94
M1702,No,SMB,East,Manufacturing,Large,UAE,90
M1703,No,SMB,South,Tech,Medium,Germany,62
M1704,No,Mid-Market,West,Tech,Medium,UAE,71
M1705,No,Enterprise,South,Finance,Large,USA,47
M1706,No,Mid-Market,West,Finance,Medium,USA,21
M1707,No,Enterprise,North,Finance,Small,UAE,62
M1708,No,Mid-Market,East,Tech,Small,Germany,50
M1709,No,Enterprise,North,Manufacturing,Medium,UK,4
M1710,No,Enterprise,East,Manufacturing,Medium,UK,85
M1711,No,SMB,South,Healthcare,Large,UK,10
M1712,No,Mid-Market,South,Manufacturing,Small,USA,76
M1713,No,Enterprise,North,Finance,Medium,India,68
M1714,No,SMB,South,Healthcare,Medium,India,91
M1715,No,Enterprise,North,Retail,Medium,Germany,73
M1716,No,SMB,South,Tech,Medium,India,86
M1717,No,Mid-Market,West,Finance,Large,UAE,75
M1718,No,Enterprise,East,Retail,Small,UK,73
M1719,No,Mid-Market,South,Retail,Medium,Germany,48
M1720,No,Mid-Market,West,Healthcare,Large,India,46
M1721,No,SMB,South,Finance,Medium,India,43
M1722,No,Mid-Market,South,Retail,Large,UAE,48
M1723,No,Enterprise,North,Manufacturing,Small,India,70
M1724,No,SMB,North,Healthcare,Large,USA,2
M1725,No,SMB,South,Retail,Large,Germany,33
M1726,No,Enterprise,West,Retail,Large,UAE,12
M1727,No,SMB,West,Finance,Large,India,91
M1728,No,Mid-Market,North,Finance,Medium,India,98
M1729,No,Enterprise,South,Manufacturing,Medium,Germany,18
M1730,No,Enterprise,West,Manufacturing,Large,UK,82
M1731,No,Enterprise,West,Finance,Small,UK,79
M1732,No,Enterprise,West,Manufacturing,Large,UAE,41
M1733,No,SMB,North,Finance,Medium,UAE,92
M1734,No,Enterprise,South,Retail,Small,UK,76
M1735,No,Enterprise,South,Tech,Medium,USA,47
M1736,No,Mid-Market,West,Tech,Medium,UK,47
M1737,No,Mid-Market,South,Finance,Medium,Germany,73
M1738,No,SMB,West,Retail,Large,UAE,55
M1739,No,Mid-Market,West,Manufacturing,Large,UK,6
M1740,No,Mid-Market,West,Retail,Large,Germany,52
M1741,No,SMB,North,Retail,Large,USA,70
M1742,No,Enterprise,West,Healthcare,Medium,Germany,15
M1743,No,SMB,West,Healthcare,Small,Germany,41
M1744,No,SMB,East,Healthcare,Small,India,30
M1745,No,SMB,North,Retail,Large,UAE,61
M1746,No,Enterprise,East,Healthcare,Large,Germany,51
M1747,No,Enterprise,South,Manufacturing,Large,India,45
M1748,No,Mid-Market,South,Manufacturing,Small,UK,42
M1749,No,Enterprise,East,Retail,Medium,USA,8
M1750,No,SMB,South,Retail,Large,UAE,94
M1751,No,Enterprise,West,Tech,Medium,India,85
M1752,No,SMB,South,Retail,Medium,UK,35
M1753,No,Mid-Market,North,Finance,Medium,UAE,45
M1754,No,SMB,North,Finance,Large,UAE,37
M1755,No,SMB,North,Finance,Medium,USA,66
M1756,No,SMB,West,Tech,Medium,UK,96
M1757,No,Mid-Market,North,Healthcare,Large,UAE,53
M1758,No,Mid-Market,South,Tech,Small,USA,58
M1759,No,Mid-Market,South,Retail,Medium,Germany,22
M1760,No,Mid-Market,South,Retail,Large,UK,81
M1761,No,Mid-Market,East,Tech,Small,UK,93
M1762,No,Enterprise,West,Finance,Small,USA,35
M1763,No,Mid-Market,West,Tech,Large,India,46
M1764,No,Enterprise,South,Finance,Small,India,66
M1765,No,Mid-Market,West,Finance,Medium,UAE,28
M1766,No,Mid-Market,South,Tech,Medium,UAE,88
M1767,No,SMB,West,Tech,Small,Germany,77
M1768,No,Enterprise,South,Tech,Large,UK,26
M1769,No,SMB,West,Healthcare,Large,UAE,33
M1770,No,Mid-Market,North,Retail,Large,UK,71
M1771,No,Enterprise,East,Manufacturing,Large,Germany,8
M1772,No,Enterprise,West,Manufacturing,Small,India,41
M1773,No,Mid-Market,North,Retail,Small,India,55
M1774,No,Mid-Market,North,Healthcare,Small,UK,49
M1775,No,Enterprise,West,Healthcare,Medium,USA,27
M1776,No,Mid-Market,East,Healthcare,Medium,India,22
M1777,No,SMB,South,Finance,Medium,UAE,44
M1778,No,Mid-Market,South,Manufacturing,Medium,UAE,34
M1779,No,Enterprise,East,Healthcare,Medium,USA,89
M1780,No,SMB,South,Manufacturing,Small,India,61
M1781,No,Enterprise,West,Healthcare,Small,India,71
M1782,No,SMB,North,Finance,Small,UK,48
M1783,No,SMB,North,Finance,Medium,UK,83
M1784,No,SMB,North,Retail,Small,USA,13
M1785,No,Enterprise,West,Finance,Small,Germany,16
M1786,No,SMB,West,Healthcare,Large,India,2
M1787,No,Mid-Market,North,Healthcare,Small,Germany,88
M1788,No,SMB,South,Retail,Large,USA,91
M1789,No,Enterprise,South,Manufacturing,Medium,UAE,70
M1790,No,SMB,South,Tech,Small,Germany,52
M1791,No,SMB,West,Finance,Large,Germany,83
M1792,No,SMB,North,Healthcare,Medium,India,79
M1793,No,Mid-Market,North,Tech,Medium,India,41
M1794,No,Enterprise,North,Retail,Small,USA,15
M1795,No,Mid-Market,East,Healthcare,Medium,UAE,43
M1796,No,Enterprise,North,Finance,Large,UK,85
M1797,No,Enterprise,West,Finance,Medium,UK,63
M1798,No,Enterprise,North,Retail,Small,India,38
M1799,No,SMB,West,Finance,Medium,Germany,62
M1800,No,Enterprise,West,Tech,Small,India,14
M1801,No,SMB,North,Retail,Large,India,46
M1802,No,Enterprise,East,Manufacturing,Medium,India,13
M1803,No,Enterprise,West,Manufacturing,Medium,India,1
M1804,No,Enterprise,North,Finance,Medium,Germany,1
M1805,No,Enterprise,North,Finance,Large,UAE,14
M1806,No,Mid-Market,East,Retail,Small,USA,35
M1807,No,SMB,West,Retail,Small,UAE,84
M1808,No,Enterprise,North,Healthcare,Small,UK,53
M1809,No,SMB,West,Finance,Large,UK,38
M1810,No,Mid-Market,North,Retail,Small,UAE,7
M1811,No,Mid-Market,West,Healthcare,Large,USA,94
M1812,No,Enterprise,West,Manufacturing,Medium,Germany,49
M1813,No,Enterprise,East,Retail,Medium,UAE,73
M1814,No,Mid-Market,West,Healthcare,Small,India,84
M1815,No,Mid-Market,North,Manufacturing,Large,UK,96
M1816,No,SMB,South,Healthcare,Medium,USA,71
M1817,No,SMB,North,Healthcare,Small,Germany,94
M1818,No,SMB,North,Healthcare,Small,USA,50
M1819,No,Enterprise,East,Finance,Large,UK,80
M1820,No,Mid-Market,West,Retail,Medium,Germany,93
M1821,No,Mid-Market,North,Retail,Medium,India,46
M1822,No,SMB,North,Manufacturing,Small,USA,16
M1823,No,Mid-Market,North,Tech,Large,UK,6
M1824,No,SMB,North,Healthcare,Large,UAE,2
M1825,No,SMB,North,Healthcare,Small,India,38
M1826,No,SMB,North,Finance,Medium,UAE,68
M1827,No,Enterprise,East,Retail,Small,India,63
M1828,No,Mid-Market,West,Manufacturing,Medium,UAE,33
M1829,No,SMB,West,Tech,Small,UAE,29
M1830,No,SMB,North,Retail,Small,USA,85
M1831,No,SMB,West,Healthcare,Medium,USA,19
M1832,No,SMB,South,Manufacturing,Large,India,88
M1833,No,Enterprise,West,Healthcare,Large,India,1
M1834,No,Enterprise,East,Manufacturing,Small,India,13
M1835,No,Enterprise,West,Finance,Small,India,9
M1836,No,Enterprise,South,Healthcare,Small,USA,16
M1837,No,Mid-Market,South,Finance,Medium,India,31
M1838,No,Enterprise,West,Manufacturing,Medium,UK,78
M1839,No,Mid-Market,West,Healthcare,Medium,India,28
M1840,No,Enterprise,South,Healthcare,Medium,UK,88
M1841,No,SMB,South,Tech,Medium,UK,59
M1842,No,SMB,North,Manufacturing,Medium,UK,35
M1843,No,Enterprise,South,Finance,Small,UAE,19
M1844,No,Mid-Market,South,Finance,Small,Germany,11
M1845,No,Enterprise,South,Healthcare,Large,USA,74
M1846,No,Mid-Market,North,Manufacturing,Large,UK,36
M1847,No,Enterprise,West,Finance,Large,USA,62
M1848,No,Mid-Market,North,Healthcare,Medium,UAE,20
M1849,No,Mid-Market,West,Healthcare,Medium,USA,62
M1850,No,Enterprise,East,Healthcare,Medium,UK,7
M1851,No,SMB,West,Finance,Small,Germany,14
M1852,No,SMB,North,Tech,Medium,India,40
M1853,No,Enterprise,South,Manufacturing,Medium,USA,69
M1854,No,SMB,West,Manufacturing,Large,UAE,84
M1855,No,SMB,North,Manufacturing,Small,UAE,80
M1856,No,Enterprise,North,Manufacturing,Medium,USA,68
M1857,No,Mid-Market,South,Finance,Small,Germany,21
M1858,No,SMB,West,Tech,Small,India,7
M1859,No,Mid-Market,North,Finance,Large,USA,36
M1860,No,Mid-Market,East,Retail,Medium,UAE,31
M1861,No,Mid-Market,North,Retail,Small,Germany,16
M1862,No,Mid-Market,North,Healthcare,Large,USA,66
M1863,No,Mid-Market,West,Healthcare,Small,USA,13
M1864,No,Enterprise,North,Finance,Medium,India,53
M1865,No,Mid-Market,South,Healthcare,Medium,USA,38
M1866,No,Enterprise,South,Tech,Large,India,26
M1867,No,SMB,South,Finance,Small,USA,54
M1868,No,Enterprise,West,Tech,Large,India,31
M1869,No,Enterprise,West,Healthcare,Large,UK,86
M1870,No,SMB,North,Manufacturing,Small,USA,88
M1871,No,Mid-Market,South,Manufacturing,Medium,UAE,96
M1872,No,Enterprise,West,Tech,Small,UK,38
M1873,No,Mid-Market,West,Healthcare,Large,UK,64
M1874,No,Enterprise,South,Finance,Medium,USA,100
M1875,No,SMB,West,Finance,Small,UK,16
M1876,No,Mid-Market,East,Manufacturing,Small,India,21
M1877,No,Mid-Market,South,Healthcare,Large,India,13
M1878,No,SMB,East,Manufacturing,Large,USA,96
M1879,No,Enterprise,North,Manufacturing,Medium,USA,50
M1880,No,Mid-Market,North,Tech,Medium,USA,68
M1881,No,Enterprise,West,Manufacturing,Large,USA,13
M1882,No,SMB,South,Retail,Large,UK,47
M1883,No,Mid-Market,East,Finance,Large,USA,43
M1884,No,Mid-Market,West,Manufacturing,Medium,UAE,99
M1885,No,Enterprise,East,Healthcare,Large,Germany,24
M1886,No,SMB,East,Healthcare,Large,UK,14
M1887,No,Mid-Market,East,Retail,Medium,UAE,83
M1888,No,Enterprise,East,Finance,Small,UAE,26
M1889,No,Mid-Market,North,Finance,Small,UAE,9
M1890,No,Enterprise,West,Tech,Medium,Germany,80
M1891,No,Enterprise,West,Healthcare,Large,UK,5
M1892,No,SMB,East,Retail,Large,UAE,89
M1893,No,SMB,East,Manufacturing,Medium,UK,34
M1894,No,Mid-Market,North,Tech,Large,India,86
M1895,No,SMB,North,Tech,Medium,UAE,66
M1896,No,Mid-Market,West,Finance,Large,Germany,13
M1897,No,Mid-Market,South,Manufacturing,Small,UAE,36
M1898,No,Mid-Market,North,Finance,Small,Germany,8
M1899,No,SMB,West,Retail,Medium,UK,48
M1900,No,Enterprise,East,Retail,Large,UAE,86
M1901,No,Mid-Market,West,Finance,Small,India,97
M1902,No,Mid-Market,South,Finance,Large,Germany,20
M1903,No,Mid-Market,South,Healthcare,Large,Germany,11
M1904,No,Mid-Market,West,Finance,Large,UK,24
M1905,No,Enterprise,South,Retail,Small,USA,66
M1906,No,Enterprise,West,Manufacturing,Large,India,84
M1907,No,Enterprise,West,Tech,Small,UAE,44
M1908,No,SMB,South,Finance,Medium,India,84
M1909,No,Mid-Market,South,Healthcare,Medium,USA,21
M1910,No,Enterprise,South,Manufacturing,Medium,UK,45
M1911,No,SMB,West,Finance,Large,Germany,76
M1912,No,Mid-Market,South,Finance,Large,India,84
M1913,No,SMB,South,Retail,Small,USA,56
M1914,No,Mid-Market,North,Healthcare,Small,UK,77
M1915,No,Enterprise,South,Tech,Medium,India,81
M1916,No,Enterprise,North,Finance,Large,USA,35
M1917,No,Enterprise,South,Retail,Large,UK,14
M1918,No,SMB,North,Healthcare,Large,Germany,43
M1919,No,SMB,East,Retail,Large,UAE,4
M1920,No,Mid-Market,North,Retail,Large,India,61
M1921,No,SMB,South,Healthcare,Medium,Germany,75
M1922,No,SMB,South,Healthcare,Small,USA,55
M1923,No,Enterprise,East,Manufacturing,Small,UAE,86
M1924,No,Enterprise,East,Retail,Large,USA,64
M1925,No,SMB,South,Tech,Large,UAE,7
M1926,No,Mid-Market,South,Finance,Small,UAE,8
M1927,No,Enterprise,West,Tech,Small,UAE,21
M1928,No,SMB,West,Tech,Large,UK,77
M1929,No,Enterprise,South,Finance,Large,UK,34
M1930,No,SMB,West,Retail,Large,Germany,85
M1931,No,Mid-Market,South,Retail,Small,India,62
M1932,No,Mid-Market,South,Finance,Small,UAE,35
M1933,No,Enterprise,North,Finance,Medium,UAE,32
M1934,No,Mid-Market,South,Manufacturing,Large,Germany,71
M1935,No,Enterprise,South,Finance,Large,India,79
M1936,No,SMB,West,Healthcare,Medium,India,10
M1937,No,SMB,East,Retail,Medium,India,97
M1938,No,Mid-Market,East,Manufacturing,Large,India,17
M1939,No,Mid-Market,West,Retail,Medium,UK,39
M1940,No,Mid-Market,East,Tech,Large,UK,26
M1941,No,SMB,South,Retail,Medium,UK,65
M1942,No,SMB,West,Finance,Small,UAE,47
M1943,No,Enterprise,North,Manufacturing,Small,UK,88
M1944,No,Enterprise,North,Retail,Medium,UAE,94
M1945,No,Mid-Market,West,Manufacturing,Large,India,18
M1946,No,SMB,East,Retail,Small,India,71
M1947,No,SMB,North,Manufacturing,Small,Germany,55
M1948,No,SMB,North,Manufacturing,Medium,India,4
M1949,No,SMB,North,Healthcare,Large,UK,72
M1950,No,Mid-Market,East,Healthcare,Small,Germany,97
M1951,No,SMB,West,Tech,Large,India,52
M1952,No,Enterprise,South,Finance,Small,UAE,15
M1953,No,Enterprise,East,Tech,Small,Germany,13
M1954,No,SMB,South,Manufacturing,Medium,India,51
M1955,No,SMB,East,Healthcare,Large,UK,35
M1956,No,Mid-Market,West,Tech,Medium,UK,96
M1957,No,Mid-Market,South,Healthcare,Large,India,25
M1958,No,Mid-Market,West,Manufacturing,Medium,Germany,39
M1959,No,SMB,South,Retail,Large,USA,23
M1960,No,Mid-Market,North,Retail,Small,USA,30
M1961,No,Mid-Market,North,Manufacturing,Medium,UAE,5
M1962,No,Enterprise,West,Finance,Large,USA,48
M1963,No,Mid-Market,North,Retail,Large,USA,61
M1964,No,SMB,East,Healthcare,Large,India,83
M1965,No,Mid-Market,West,Tech,Large,UK,11
M1966,No,Enterprise,West,Manufacturing,Small,UK,81
M1967,No,Mid-Market,North,Retail,Medium,UK,89
M1968,No,Enterprise,East,Finance,Medium,India,90
M1969,No,Mid-Market,South,Tech,Large,UAE,37
M1970,No,Enterprise,North,Finance,Medium,UK,35
M1971,No,Mid-Market,West,Retail,Small,India,82
M1972,No,Enterprise,West,Retail,Large,India,13
M1973,No,Mid-Market,West,Tech,Small,USA,78
M1974,No,Enterprise,West,Healthcare,Medium,UAE,90
M1975,No,Mid-Market,South,Finance,Large,UK,79
M1976,No,Enterprise,West,Tech,Large,UK,89
